name,C2A1,C3A1,C4A1,C5A1,C6A1,C9A1,C10A1,C1A1,C7A1,C8A1,C11A1,C12A1,C13A1,C14A1,GeneName,Biotype
LOC121108886,0.414945371,0,0.141680398,0,0,0.031709735,0,0.064986989,0,0.032244234,0,0.375960201,0.334546792,0,LOC121108886,lncRNA
LOC121108887,0.044152765,0,0,0,0.179740962,0,0,0,0.050072418,0.044602829,0,0.094556093,0.168280778,0,LOC121108887,protein_coding
LOC121108888,107.7380886,235.5185151,199.5340751,195.8238965,236.3128161,195.8751669,253.6154907,175.3980404,163.8305142,110.4399765,208.2600652,223.7021989,224.2708786,152.0741472,LOC121108888,protein_coding
LOC121108889,0.031737929,0.004530685,0.025156647,0.004857719,0,0.009008564,0.009775193,0.004615613,0.005141871,0.022901031,0.00455672,0,0.008640267,0.009767617,LOC121108889,protein_coding
LOC121108890,0,0,0.047262727,0,0,0.021155905,0.045912548,0.021678809,0,0.064537528,0,0.022802801,0,0.022938481,LOC121108890,protein_coding
LOC121108891,0,0,0,0,0,0,0.013226396,0,0,0,0,0,0,0.013216144,LOC121108891,lncRNA
LOC121108894,0.037199805,0,0,0,0,0,0.040101026,0,0,0,0.0373863,0,0,0,LOC121108894,protein_coding
LOC121108895,2.714458481,0.791140014,2.635684735,2.787094277,1.035961546,2.022504529,1.463079863,0.921108514,0.769597887,0.457021307,1.250364028,0.968865664,1.185444592,1.340117006,LOC121108895,protein_coding
LOC121108896,0,0.026738044,0.009897539,0,0,0,0,0.00907975,0.010114995,0.009010098,0,0,0.008498488,0,LOC121108896,protein_coding
LOC121108898,0,0.03511921,0,0,0,0,0,0,0,0,0,0,0,0,LOC121108898,lncRNA
LOC121108899,0,0,0,0,0,0,0,0.045704562,0.050915658,0,0,0,0,0,LOC121108899,lncRNA
LOC121108903,2.494192161,0.979147034,2.471235261,2.14736692,1.133211714,0.75220435,0.912242516,0.680114431,0.959701422,1.529767026,1.924784721,0.715376646,1.52778062,0.623682139,LOC121108903,protein_coding
LOC121108905,2.484401822,3.492947894,2.756919238,3.064152982,4.557054786,2.783813639,2.397888243,2.146817347,2.162260316,1.459143106,2.990421707,2.907721835,4.321551106,2.644967774,LOC121108905,protein_coding
LOC121108906,1.207238947,0.030158976,0.580520473,0.312580478,0.399305933,0.059966442,0.140984111,0.061448614,0.091273065,0.376026291,0.363987372,0.215448564,0.249230938,0.07585568,LOC121108906,protein_coding
LOC121108907,11.83838721,3.019053027,9.921138653,5.945463035,4.7063231,9.555665672,13.69220389,2.887340427,6.013542958,4.858368029,5.886901122,5.809992883,3.93625049,6.375887075,LOC121108907,protein_coding
LOC121108909,0,0,0,0,0,0,0,0,0,0,0.005785151,0.006163743,0,0,LOC121108909,lncRNA
LOC121108910,0.725203448,0.362337442,0.590151467,0.673385585,0.565842554,0.50431622,0.573292304,0.418346726,0.301558757,0.31745813,0.485892757,0.284729789,0.575831246,0.338501057,LOC121108910,protein_coding
LOC121108911,6.987295623,2.007383343,5.71838442,4.398137987,2.933338853,3.557525518,7.061471646,1.600444005,1.584819361,4.323343141,4.388953296,2.15104048,2.16376002,1.787519563,LOC121108911,protein_coding
LOC121108914,0.227500099,0.134333896,0.872116908,0.033237781,0.189435155,0.051365787,0.222948077,0.410555963,0.058636706,0.595440349,0.05196378,0.088583026,0.078825278,0.144803925,LOC121108914,protein_coding
LOC121108915,0.12455107,0.497841166,0.414639741,0.200166127,0.25351673,0.494939929,0.067132419,0.443776557,0.14124989,0.692013632,0.37552646,0.866886894,0.237352644,0.33540192,LOC121108915,lncRNA
LOC121108916,9.961212961,7.834129463,7.471598642,9.190164388,7.791045231,7.880104138,13.02490578,5.445845436,5.543767314,9.131014673,12.69933152,8.88858429,8.085239887,9.239521694,LOC121108916,protein_coding
LOC121108919,0.43738833,0.145689846,0.593225173,0.052068677,0.197839878,0.144840819,0.576278201,0.197894407,0.055114432,0.098188172,0.048842345,0.156116049,0,0.314089923,LOC121108919,lncRNA
LOC121108922,0.056135401,0.09349081,1.162802089,0.701674151,0.190434108,0.650621861,0.161369103,1.485795443,0.19098477,0.189025357,1.147142131,0.18032656,0.142633708,0.141088522,LOC121108922,lncRNA
LOC121108923,0,0.368867479,2.048138059,1.010704518,0.04174204,1.507617845,0.088427904,3.298530077,0,0.414332504,1.648831685,0.043918361,0.078161182,0.088359363,LOC121108923,protein_coding
LOC121108924,0,0,0,0,0,0,0,0,0,0,0.055986449,0,0,0,LOC121108924,lncRNA
LOC121108927,0,0,0,0.132902029,0,0,0,0,0.046892043,0,0,0,0,0,LOC121108927,lncRNA
LOC121108930,0,0,0,0,0,0,0,0,0,0,0,0,0.014119906,0,LOC121108930,lncRNA
LOC121108934,7.092176439,2.776016686,4.243340322,4.727215793,1.895936629,4.318336436,6.412184512,1.29757734,1.593781963,3.301598763,3.613135982,4.339534036,3.051845097,4.893421991,LOC121108934,protein_coding
LOC121108935,8.254302834,5.020696242,4.778988805,2.114789344,3.4698071,4.99143746,10.44554614,2.740076409,3.255991059,4.169220822,6.49227476,4.803570748,3.761506879,4.638866558,LOC121108935,lncRNA
LOC121108936,15.38915494,3.33616382,8.812630732,8.868357651,8.665302906,5.240028054,5.579476223,1.689294814,4.323896383,7.40381775,4.526723686,4.505661223,3.971699507,5.213405077,LOC121108936,protein_coding
LOC121108937,6.89871261,3.844554807,6.870268266,4.050992428,2.137795843,6.260418344,5.553722879,1.553142836,4.28795505,8.666618515,4.955530418,3.811895194,4.129392299,4.739631827,LOC121108937,protein_coding
LOC121108941,29.51209569,12.37118769,15.85454369,13.43732621,11.6784926,14.96443161,26.41273072,10.92486816,9.787712153,19.36370518,15.43102257,12.87578834,11.33427393,14.79777005,LOC121108941,protein_coding
LOC121108943,2.506822665,1.646139944,1.616093016,1.125482773,0.971904222,2.039754035,2.573647946,0.656216167,0,0.940596625,3.191227593,0.715803737,1.501394643,0.822928993,LOC121108943,protein_coding
LOC121108945,0.184163507,0.061343093,0.068121551,0,0,0,0.066175487,0,0.06961823,0.124027164,0.123391187,0,0.058492332,0,LOC121108945,protein_coding
LOC121108946,0.86738418,0.15759127,0.350010448,0.337933048,0.481503254,0.235009329,0.085002879,0.080272661,0.357700426,0.955882594,1.188726365,0.506607574,1.127007183,0.594558953,LOC121108946,lncRNA
LOC121108947,29.23245729,9.09613063,14.7412695,12.25035217,13.02997238,16.21144989,22.21816834,7.684528895,9.567836251,15.55020285,17.81334872,10.97538132,14.52620141,11.95742206,LOC121108947,protein_coding
LOC121108948,0.103869585,0,0.461052723,0,0,0.103189007,0.111970398,0,0.117795595,1.154211976,0.313170953,0,0.692792294,1.006952481,LOC121108948,lncRNA
LOC121108950,0,0,0.233999452,0,0,0.209487286,0.681944004,0,0,0,0.105963053,0.225794964,0,0.113569238,LOC121108950,lncRNA
LOC121108952,1.106193975,1.842312875,2.59146045,2.831255747,1.876329912,1.221051033,3.17991013,1.564039223,1.533282288,0.744979848,2.223479391,1.710935934,1.873809234,1.919706578,LOC121108952,protein_coding
LOC121108959,4.524097469,1.69530003,2.03951795,1.666197665,1.79854435,2.598356513,5.181741181,3.52611853,1.683495377,3.499069386,2.273389142,2.649242049,1.145031708,2.055861315,LOC121108959,protein_coding
LOC121108960,57.91624777,29.3604863,37.41196619,32.89233945,36.99489253,38.35784452,64.31121966,33.07449674,32.94739817,43.61834037,35.0659281,30.10032975,36.34100537,43.87220727,LOC121108960,protein_coding
LOC121108961,0.031452644,0.125718879,0.069805454,0.067396759,0.096030143,0.031246559,0.135622572,0.03201887,0.07133913,0.031773251,0,0.067357936,0.179814629,0.033879363,LOC121108961,lncRNA
LOC121108963,19.91697655,7.665611826,15.26813331,12.66771022,25.820902,14.40287638,34.06419599,8.633221259,7.382770424,20.04890142,23.02288762,10.88946241,9.488772395,13.11478427,LOC121108963,protein_coding
LOC121108967,17.22637113,6.455180883,15.97188364,8.256785192,3.921554838,6.924212116,9.407100028,3.864949882,2.441993294,7.212656617,11.78860417,6.128344996,3.941483284,10.9257515,LOC121108967,protein_coding
LOC121108968,0.418696521,0.119540387,0.929247823,0,0,0,0.12895736,0.121781174,0,0.181270471,0.12022731,0,0,0.064428702,LOC121108968,protein_coding
LOC121108969,0,0.144187889,0,0.15459566,0,0.143347615,0,0.146890694,0,0.145763884,0,0,0,0,LOC121108969,lncRNA
LOC121108972,1.201839846,1.200963885,0.777974922,0.643825932,0.815425903,0.795976738,1.943357421,0.611737989,0.454324334,1.315264809,1.006554226,0.321727529,0.47714675,1.294567412,LOC121108972,protein_coding
LOC121108973,38.0383364,12.22219684,15.48507183,10.76273627,8.213028469,15.36617555,21.61255642,7.958564272,7.960311474,17.91801444,14.32004748,9.046292154,7.969711953,11.63547535,LOC121108973,protein_coding
LOC121108974,6.702901034,2.708487192,4.105209225,2.393830601,1.491079751,4.584872878,5.093499326,2.75925784,1.536930029,5.217174052,3.589121473,2.000246457,1.186607933,3.984842519,LOC121108974,protein_coding
LOC121108975,36.41443177,23.46841185,25.79843957,18.80826517,18.710958,28.51645687,30.94320917,15.57663775,16.00747299,34.38915892,23.00722793,24.63987544,16.50078595,27.98062095,LOC121108975,protein_coding
LOC121108982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053038932,LOC121108982,lncRNA
LOC121108983,0,0,0,0,0,0,0.034526341,0,0,0,0,0,0,0.03449958,LOC121108983,lncRNA
LOC121108984,0.080485489,0.17693902,0.375119018,0.034492879,0.114676594,0.079958129,0.121467599,0.016386886,0.018255269,0.048783542,0.145600182,0.086182523,0.092027038,0.104034385,LOC121108984,lncRNA
LOC121108985,0,0.136952022,0,0,0.069740373,0,0,0,0,0,0.275477999,0,0.195881297,0.147626108,LOC121108985,lncRNA
LOC121108986,0.375239318,0.524952154,0.749519692,0.402031608,0.687400757,0.745561321,0.64720691,0.152797827,0.595767801,0.454877106,0.678816932,0.241080012,0.214524155,0.323352629,LOC121108986,lncRNA
LOC121108987,0,0,0,0,0,0,0,0,0,0,0,0.134413818,0,0,LOC121108987,lncRNA
LOC121108988,0,0.039397818,0,0,0,0,0.04250144,0.04013633,0,0,0,0,0,0,LOC121108988,protein_coding
LOC121108990,0,0,0,0,0,0,0,0,0,0.022478691,0,0,0,0,LOC121108990,lncRNA
LOC121108992,0,0.040716813,0,0,0,0,0,0,0,0,0,0,0,0,LOC121108992,lncRNA
LOC121108993,0.048619806,0.032389579,0.080929467,0.008681881,0.008246908,0.040251031,0.026205838,0.008249181,0.018379455,0.032743602,0,0,0.046326536,0.052371051,LOC121108993,lncRNA
LOC121108994,0,0,0,0,0,0,0.061333378,0,0,0,0,0.060923336,0,0,LOC121108994,lncRNA
LOC121108995,0.214975284,0.552390684,0.817907025,1.316140778,0.937650329,0.762738269,0.231741256,0.218845379,0.661735978,0.372285596,0.586429646,0.65769131,1.609421484,0.231561633,LOC121108995,lncRNA
LOC121108996,0,0,0.01815513,0,0.024975695,0.016253324,0,0.024982579,0,0.008263645,0,0,0.007794419,0.008811406,LOC121108996,lncRNA
LOC121108997,0,0,0,0,0,0,0,0,0,0,0.019395512,0,0,0,LOC121108997,lncRNA
LOC121108998,0,0,0.031207763,0,0,0,0,0,0,0,0,0.007528389,0.013398218,0,LOC121108998,lncRNA
LOC121108999,0,0,0,0,0,0,0,0,0,0,0.021674261,0.023092667,0,0,LOC121108999,lncRNA
LOC121109000,0.029242991,0,0.048676042,0.015665478,0.119044941,0,0,0,0,0,0,0,0.013931838,0,LOC121109000,lncRNA
LOC121109001,0,0,0,0,0.417420403,0.407464282,0.221069759,0,0.23257079,0.207166252,0,0.219591806,0,0.220898408,LOC121109001,lncRNA
LOC121109002,0,0,0,0,0,0.009021715,0,0,0,0,0,0.019448033,0,0.019563752,LOC121109002,lncRNA
LOC121109021,0,0,0,0,0,0.009108889,0.019768111,0.028002091,0,0,0.009214933,0,0.00873649,0,LOC121109021,lncRNA
LOC121109025,0,0,0.049346191,0,0.090512923,0.022088513,0.047936493,0.045268935,0,0.022460837,0,0,0.063556402,0.047899337,LOC121109025,protein_coding
LOC121109027,0,0,0,0,0,0,0.029071312,0,0,0,0,0,0,0,LOC121109027,protein_coding
LOC121109028,0.059813789,0.029885097,0.033187422,0,0,0.029710937,0.09671802,0.121781174,0,0,0.060113655,0,0,0,LOC121109028,protein_coding
LOC121109031,0.057194592,0.046761468,0.11539699,0.052922183,0.076728984,0.059402559,0.053247682,0.132327814,0.038328012,0.076161375,0.05486854,0.172593959,0.143673573,0.070008434,LOC121109031,lncRNA
LOC121109032,0,0.020196715,0,0.086618218,0.041139267,0,0.043575483,0,0,0.061252404,0.040625546,0.02164208,0.019258125,0.043541708,LOC121109032,protein_coding
LOC121109036,0.031719947,0.126787311,0.211196106,0.135939073,0.032282088,0.03151211,0,0.161454927,0.071945412,0.128173115,0.03187897,0.135860766,0.120895199,0.034167289,LOC121109036,protein_coding
LOC121109038,0,0,0,0,0,0,0,0.285784474,0,0.081026342,0,0.042943097,0,0,LOC121109038,protein_coding
LOC121109039,0,0,0.016128467,0,0,0,0.015667717,0.014795844,0,0,0.014607056,0.015562971,0.013848652,0.015655572,LOC121109039,lncRNA
LOC121109043,0,0.064976656,0,0,0,0,0,0.13238929,0,0.06568686,0.065350036,0,0,0,LOC121109043,lncRNA
LOC121109045,0.014993494,0,0,0.016064037,0,0,0.01616284,0,0,0.015146327,0.030137323,0,0.04285887,0,LOC121109045,lncRNA
LOC121109046,0.028873495,0,0,0.030935078,0,0.028684309,0.031125345,0.20575303,0,0.029167812,0.029018247,0.061834516,0.220092859,0.124404879,LOC121109046,lncRNA
LOC121109048,0.058277973,0.019411832,0.021556854,0,0,0.019298707,0,0.019775708,0,0.019624007,0,0,0,0,LOC121109048,lncRNA
LOC121109049,0.0255351,0.025516488,0.01416804,0.01367916,0.019490725,0.031709735,0.006881647,0,0.007239661,0.038693081,0.038494674,0,0.006082669,0.020628939,LOC121109049,lncRNA
LOC121109050,0.054780534,0,0,0,0,0.018140533,0,0.018588907,0,0,0.036703445,0,0.017398893,0,LOC121109050,lncRNA
LOC121109051,0,0.168128929,0.046676825,0,0,0.041787284,0,0,0,0,0,0,0,0,LOC121109051,protein_coding
LOC121109052,0.208318907,0,0.057792423,0.278991237,0,0.051738488,0.056141437,0.21206917,0.118124327,0.157831777,0.10468164,0.11153221,0.049623262,0,LOC121109052,lncRNA
LOC121109053,0,0,0.047443188,0,0.021755588,0.021236684,0,0.021761584,0,0,0,0.022889867,0,0,LOC121109053,lncRNA
LOC121109056,0,0.161131627,0.035787359,0.138209945,0.032821362,0.064077044,0,0,0.109720897,0,0.03241151,0,0.03072869,0.17369028,LOC121109056,lncRNA
LOC121109058,8.58969933,12.061562,11.30503205,10.58782141,9.79841469,11.57673357,6.560720326,13.44804198,10.68777141,9.150188012,12.24338454,12.48882987,11.17132297,9.307247809,LOC121109058,lncRNA
LOC121109059,0,0.010047576,0.00557892,0.016159245,0.020466194,0.009989022,0.010839088,0,0.005701493,0.010157397,0.020210625,0.010766624,0.023951601,0.032492061,LOC121109059,lncRNA
LOC121109060,0,0,0,0,0.020055574,0,0.084972959,0.020061101,0,0,0.039610265,0.021101219,0.018776841,0,LOC121109060,protein_coding
LOC121109061,0.125023908,0.066630819,0.147987148,0.089300455,0.101791666,0.082803148,0.152744492,0.101819722,0.056714449,0.185237533,0.192664399,0.116023719,0.095301486,0.125692082,LOC121109061,lncRNA
LOC121109063,0.03601525,0,0.039965812,0.019293379,0,0.089448174,0,0.054995422,0.081687778,0.018191183,0.036195807,0,0.06863301,0.058190993,LOC121109063,lncRNA
LOC121109064,0,0.063107615,0.035040527,0.067662849,0,0.094109771,0.034039506,0.128581138,0.035810392,0.031898695,0.063470255,0,0,0.102039366,LOC121109064,lncRNA
LOC121109065,0.157833243,0.247842896,0.125104419,0.338205245,0.022947195,0.268798427,0.31597929,0.137721118,0.127853052,0.364439061,0.113303224,0.096574407,0.128904567,0.315734373,LOC121109065,lncRNA
LOC121109066,0.04146168,0.062147191,0.079750091,0.034056917,0.016878586,0.041190013,0.016388271,0.039394221,0.04231848,0.043280456,0.034724618,0.047356242,0.040822909,0.06996834,LOC121109066,lncRNA
LOC121109067,0.024598289,0,0,0,0.02503422,0.024437115,0,0,0,0,0.024721609,0.026339439,0.046876104,0,LOC121109067,lncRNA
LOC121109071,0.004053998,0,0,0.004343455,0,0,0,0,0,0,0.008148643,0,0,0.004366782,LOC121109071,lncRNA
LOC121109076,0,0,0,0,0,0,0,0,0,0.022389702,0,0,0,0,LOC121109076,protein_coding
LOC121109078,0,0,0,0.050811619,0.048265892,0,0,0,0,0.047908841,0,0,0,0,LOC121109078,lncRNA
LOC121109080,0.009197586,0.036763529,0.040825927,0.019708597,0,0.009137321,0.019829816,0,0.010430725,0.00929134,0.009243697,0,0,0,LOC121109080,lncRNA
LOC121109081,0.078214175,0,0.017358719,0.083798709,0.031840115,0.015540339,0.05058847,0,0.017740102,0.110616012,0.188655092,0,0,0.016849753,LOC121109081,protein_coding
LOC121109083,0.26104619,0.486931062,3.128551577,0.074582674,0.017711497,0.121023352,0.600331184,0.744087893,0.059209039,0.052741424,1.46918745,0.242254062,0.679871082,0.356170357,LOC121109083,protein_coding
LOC121109095,0.136717231,0.136617585,0.037928483,0.073239458,0.173925168,0,0.07368992,0.069589242,0,0.034527709,0.13740264,0.036598634,0.260537273,0.147265605,LOC121109095,protein_coding
LOC121109097,0.589688355,0.381284951,0.384924749,0.371642602,0.388325115,0.137841077,0.186964202,0.529680198,0.511396365,0.210246791,0.244030154,0.185714259,0.231360004,0.37363857,LOC121109097,lncRNA
LOC121109098,0,0.01173341,0,0.025160703,0,0,0.012657727,0,0.013316239,0,0,0.025146209,0,0,LOC121109098,lncRNA
LOC121109103,0.006176029,0,0,0,0,0,0,0,0,0,0.006206992,0,0,0,LOC121109103,lncRNA
LOC121109109,0.434436991,1.991291179,1.509154359,1.153521461,1.02844698,0.731827297,0.498861365,0.749915649,0.289183416,0.658298025,0.151866076,0.930375808,0.94487613,0.040691812,LOC121109109,lncRNA
LOC121109110,0,0,0,0,0,0.027837275,0,0,0,0,0,0,0,0,LOC121109110,protein_coding
LOC121109113,0.394381259,0.476196692,0.692932336,0.563387059,0.585331956,0.489746474,0.265711965,0.652406804,0.59634236,0.265600877,0.72665711,0.36950978,0.281834494,0.513311621,LOC121109113,lncRNA
LOC121109114,0,0,0,0,0,0,0,0.081652707,0,0,0,0,0,0,LOC121109114,lncRNA
LOC121109116,0.023815597,0.080914014,0.110997443,0.076548132,0.058170378,0.023659552,0.107826521,0.344269597,0.140444739,0.052928386,0.038295989,0.147907804,0.104384478,0.118004177,LOC121109116,protein_coding
LOC121109119,0,0,0.019947617,0,0,0,0,0.036598869,0,0,0,0,0.008563976,0,LOC121109119,lncRNA
LOC121109120,0.069910633,0.057157919,0.063473912,0.040855795,0.032340723,0.044197085,0.0342559,0.025879709,0.072076088,0.051362367,0.038324247,0.04083226,0.036334435,0.034229348,LOC121109120,lncRNA
LOC121109123,0,0,0,0,0,0,0,0.079378258,0,0,0,0,0,0,LOC121109123,lncRNA
LOC121109126,0.061931091,0.037131571,0.013744879,0.013270601,0.113451541,0.036915182,0.013352222,0,0.042140592,0.012512475,0.099586515,0.013262956,0.011801993,0.066709364,LOC121109126,lncRNA
LOC121109127,0.104450944,0.104374815,0.115908311,0,0.637812146,0,0,0.212662647,0,0.105515647,0.104974592,0,0.199048532,0.112509823,LOC121109127,lncRNA
LOC121109128,0,0,0.049542946,0,0,0.04435317,0.048127627,0,0.10126288,0,0,0.047805872,0,0.096180646,LOC121109128,lncRNA
LOC121109130,0.108537675,0.305655962,0.361329961,0.179716773,0.311299689,0.235257841,0.202095319,0.080357546,0.111899587,0.269126268,0.118998339,0.348661011,0.197434815,0.308222188,LOC121109130,lncRNA
LOC121109132,0.272768361,1.158420605,0.340524781,0.365305213,0.381703249,0.474216957,0.735104072,0.485938033,0.193336863,0.619984752,0.959475442,0.438113736,0.357366062,0.991621292,LOC121109132,lncRNA
LOC121109133,0.017484605,0,0,0,0.017794468,0,0.018848234,0.017799372,0,0,0,0,0,0,LOC121109133,lncRNA
LOC121109136,3.333217347,3.158080408,3.068669327,2.645341387,3.065623802,3.090618829,1.716739519,2.903091318,3.164090981,3.591673517,3.064563654,3.516277341,2.881924284,3.643581627,LOC121109136,lncRNA
LOC121109141,1.425039396,2.368634921,2.113690865,0.710485496,0.804123377,1.696039269,0.380242215,1.091611085,1.696102197,1.339793437,1.488903738,1.903608601,0.941066145,2.857205108,LOC121109141,lncRNA
LOC121109142,0.010071183,0,0,0.010790271,0.010249665,0.030015583,0,0.01025249,0,0,0,0,0,0.010848222,LOC121109142,lncRNA
LOC121109146,0,0,0,0.167575239,0.06702295,0,0.106487948,0,0.158706225,0.008315893,0,0.008814669,0.023531101,0.017734235,LOC121109146,lncRNA
LOC121109147,0,0,0,0,0,0,0,0,0,0.015469471,0,0,0,0.016494876,LOC121109147,lncRNA
LOC121109148,0.025241527,0,0,0,0.025688857,0,0,0.025695937,0.057251421,0.025498822,0.025368071,0.054056414,0.02405095,0.054378057,LOC121109148,lncRNA
LOC121109149,0.659764214,0.706375012,0.993611309,0.656380898,0.335728279,0.280903407,0.508013841,0.191897607,0.641331572,0.333244703,0.236811369,0.252308767,0.269419225,0.558382086,LOC121109149,lncRNA
